Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
0.45620418734444623,-1.1348879170482076,0.5873557717532321,0.9954914657794138,0.7840896324124739,3.8140485944641407,-0.01295434828290414,-1.832805851228132,1.4755796296880372,-1.3165151527725738,2.354992255089311,-2.021536284703223,-0.13255731964008563,-1.0090658241594919,2.099007231996782,0.5714296182464823,1.9685685232838066,1.7967856824601482,-0.7349673486767199,2.5232356707107786,5.377820729780427,0.5994639186251742,-0.29561578346597794,-1.3270376933291055,-1.3140793088905458,-0.3797908240840588,-1.2491146094803351,-0.2418883535392941,-0.37627509636240275,0.44817732718093745,0
1.3950455603018916,-2.2368658160160533,0.7841950999855668,0.704005117410967,0.40719991580648,1.0687191759881172,-0.8058609552534246,0.06928618709151646,0.6518337321690524,-0.02267380535193786,4.013520298976609,0.8159059889844836,0.82979081410692,0.5828234365967402,2.422405467128455,1.119866629935746,3.8227315383546396,3.6110279146852595,-0.9717275602551337,3.1035499638285415,7.77062572807766,-0.5074351128366975,-2.8477764638550846,-0.4348840388388975,1.641010199511591,1.668149137044182,-0.8149471780354125,3.5889809603506833,-0.11045003585966029,-0.2369591399441459,0
2.71681587093194,-4.243857888273441,-1.4946772909676016,0.5928496119780999,-0.36725254626764503,1.2279703880886135,0.5448183424396977,0.3898250831846517,0.11951288540670313,0.4159031804948361,5.838067397321039,1.2068828909268574,0.7628291455859143,0.049557839736519615,1.8505662662389981,-1.1984572935988032,2.3604115878791623,4.439498853105928,0.5273482352810756,3.443445066124711,10.307297165502233,0.5824976279287521,-0.8709617102600385,-0.6120798758389205,-0.021242746377192603,1.536670743705434,0.35012560859360264,2.385810475363297,-1.2612933581275647,-0.4012904359713322,0
-1.6039899631932384,1.9686654698802566,-0.16255961747506978,1.5803245286295735,-0.11838007505413023,1.2101249883265266,0.38820061355195645,-1.4829015378118604,0.20091093732841497,-1.9145739541584357,-6.074680753320771,0.19754862805014903,1.4761900997298043,-2.585358925569473,3.3252849702677754,-1.2618897827267748,5.435336830427622,0.5378990030632343,0.06265449277865744,0.6167617395063076,-3.3154790571694,0.2881655076420865,-2.9768856356048587,2.7450262932176415,-1.677850622706943,-1.5293669318889747,-0.09891110998093045,-0.7700113789881777,1.5085474381350514,0.9819171632688918,0
2.1476761732919343,-3.9495856541242467,1.1274543671225496,3.9327201963357705,0.7643296141303859,3.2062131091365753,-0.5829002011534333,0.6489200722687849,0.8558933054052137,-1.2036008754191743,7.330926896071571,-0.7409371136831225,-0.7230156982860678,3.4870528978318265,-0.7560636394730433,0.3385830908863617,-4.840670134175395,3.401922103705273,-0.31607335884173615,1.3460825437430894,9.650011628001064,-0.1626442897771436,0.7294956565698336,-6.429768217010764,2.140529420917132,0.5417128509792832,-0.7174698760092197,2.5826192564975177,-1.8987139520345266,0.39273094038199013,0
2.9645851196793824,-2.483762436634024,-0.43482679126773655,0.6747591733554722,0.6900583398086663,0.40155016018488227,0.5633355030589059,1.3672635154695225,-1.0731591448312356,-0.19636420200580762,6.636902985035531,0.2386000732661008,-0.06815663043443759,3.596618341743777,0.020481375424329817,0.6208417480333385,-1.478912641399432,3.106006389069808,0.9996891539453561,1.4637236561315412,8.03630574044589,0.7671469014357418,-0.3623060699310441,-2.833518633117193,3.563064791367973,-0.27579740985162055,-0.9102307863687016,3.982189396433191,-0.6141908195709131,-0.20121547789209077,0
0.8716326968904144,0.4699504195305324,0.6062097760176023,0.856384330803505,-0.665091948081787,-0.2982831591798136,0.10073524631751796,0.4959980086027247,0.18300995037398718,-4.196420176162477,-3.7161527178019624,-0.2896871727535511,0.9387431750565721,0.35060886937427616,-0.20629097366370397,-1.8177453874985223,0.40667511889906754,4.522436672081141,-0.017171438588209225,-0.0924337756237179,1.2835903006359362,-0.5248547799343276,-1.8760664358256136,-2.059120669824959,4.31597701813183,-2.9174663929996663,-1.085206283247767,1.8322150487503321,1.5097209468701376,0.7317864863922184,0
4.102330297101478,-2.4063718155028213,0.37513607217556344,3.2481545872264266,-0.3647905816135046,0.5667629953506969,-0.04912272262259028,-1.7248553580332409,-3.387234583891768,0.5943987071785135,6.926393159812074,-0.16863290969190903,0.24962602560472855,0.3135428611416332,-0.705259167350565,1.560552959916954,-2.533583988999574,5.076809661196025,0.9225819634611637,0.505265810545156,12.107695424538699,-0.8910505172076293,-1.148670786554482,-2.815219218304477,-2.478316150185272,1.8876844554706274,-0.5046132333373061,2.150353230157923,-4.195715686441675,-0.6715108447416982,0
4.1581781711468295,-4.219538957917033,-0.34146687286163924,4.686487789869552,-0.8377138748720581,6.040217898020881,-0.9766931954727915,-2.263695666659115,0.5098251816073188,0.7758077529531344,8.074987903162889,0.33383761907736353,0.7294187242115334,0.6024711434376306,1.5230906946990093,0.024021027749844527,-4.71165061942324,1.2615343005720394,1.2337872769596048,0.5879710414627437,9.24365436107089,-1.1937262442757581,4.200638378975553,-0.9844277227930307,-7.169277813579635,-2.41515509804313,1.0042743600201343,-2.482188979720837,-3.9423334249021416,0.3144746111207469,0
2.1039272102298234,-2.774498563753318,0.058755387939084004,1.7485766895234807,1.0679577442582933,5.624725669977424,0.8097357497947946,-0.6550909524903616,-1.3001822433097072,-0.43381083465839054,7.993209512491674,0.46515399482691894,1.3904794772046483,3.937471880596743,1.1859681841440082,2.487200767392342,-3.3268369368242996,0.9985299975819714,-0.48735293921005945,1.6986772392432576,6.98355348171752,-0.1288008287892548,2.262350762395345,-3.184285811519184,1.4737483614282212,-1.9041484999809444,-1.8030641747280842,2.1272200170814535,-0.11782478416466757,0.42434494386140187,0
-1.9731251041871598,1.7463454197426924,1.09667088749613,1.4941865314836948,-0.5896192625604866,-3.254415369409578,-0.08310530841660531,1.5830167658949832,0.05327871056486983,-0.6471824386653108,-1.2244391433710837,1.259316579895051,-0.8887103506067264,-0.47948502774988944,-0.4542763161938326,-0.36567533472660846,2.417463540860528,-1.3570088641583986,0.9027438555188002,0.31836351798187723,0.20386226355751888,-0.015365447646741267,-3.8925028025926496,-3.1425764957963773,1.0533846114182082,3.126103744125362,-0.17523881273857755,-0.31449443885401973,-1.528032583889145,-2.0979046842888645,0
1.2945643854758413,-6.274389643897996,0.9945909288357225,7.256953780244796,-0.5950987410478299,7.3897623386087306,0.15846118511886256,-0.5412831980241968,0.2777256563345103,-0.17219087279092915,11.782901341875634,0.9540976603759755,0.3877812093623871,3.051831383543833,2.3698525939377157,1.5556149614627257,-2.34287030750119,2.89820560847839,1.2125845819735506,4.209694166000872,15.114289750710405,-0.409692876293349,-0.5980756744870837,-7.550500505297096,-0.9470070353971872,3.5055521752506245,-0.8500196852132517,2.462986244564007,-3.4524447925480515,0.7187082925761192,0
1.2638417059441611,-1.5701535959020223,0.9874897169687276,6.5558324886145005,-0.06820297252355163,5.918587108603009,-0.07142964623750515,-3.132255681556259,0.4193460736613444,-2.444936157106113,1.3051084741561378,-0.6189896144478633,-1.1446176648765949,0.7515705936698664,1.8353962597210045,-0.04098753284461416,-2.420596423372411,4.591414251689237,0.7410992282667114,0.3156243063797519,5.847131676096168,-0.32137110185219164,-1.1110053809777347,-2.8392581014635527,-1.8177893149559883,-1.486306380865618,-1.081185324799637,1.9258305598026777,-0.873791724422498,0.04522619064655778,0
3.266240121506981,0.07319855290431954,0.8408189056757108,-2.4701173263990124,0.3178376319746965,-2.454504142484335,0.1697713998342717,0.36946759022544606,1.0589280641174017,0.7821549059776769,0.9516246583345122,1.1616069404668121,-1.5119852905682407,0.5560517615331544,0.45779893287375606,0.49813622664012625,1.4099180011779406,2.387143215827074,-0.413817636054196,-0.14538954250101477,1.7693877387980836,1.1718021704176789,-0.0551737434627948,3.6282538712508408,0.649744517407759,-2.310002926064047,0.27937491124631664,2.154054991365554,0.5142092679184709,1.0336471776787366,0
